,stop_id,stop_code,stop_name,stop_url,wheelchair,route_id,loc_type,service_id,geometry
8750,61543,61543,Pie-IX / No 11209,http://m.stm.info/fr/horaires/arrets/61543/bus,1,"139,355,439",0,20S,POINT (293767.9923361432 5050572.751251816)
8751,61544,61544,Carrefour Henri-Bourassa / Pie-IX,http://m.stm.info/fr/horaires/arrets/61544/bus,1,"139,355",0,20S,POINT (293643.0853459974 5050748.562315565)
8752,61545,61545,Carrefour Henri-Bourassa / Pie-IX,http://m.stm.info/fr/horaires/arrets/61545/bus,1,"139,355",0,20S,POINT (293689.8703498321 5050778.373751912)
8753,61546,61546,Gare Saint-Léonard-Montréal-Nord,http://m.stm.info/fr/horaires/arrets/61546/bus,1,"32,432",0,20S,POINT (295939.2086634518 5051198.199024499)
8754,61547,61547,Gare Saint-Léonard-Montréal-Nord,http://m.stm.info/fr/horaires/arrets/61547/bus,1,"32,33,432",0,20S,POINT (295980.3869861806 5051190.028154085)
8755,61550,61550,des Futailles / Notre-Dame,http://m.stm.info/fr/horaires/arrets/61550/bus,1,22,0,20S,POINT (303815.3964357981 5049031.368808785)
8756,61551,61551,Lafleur / Centrale,http://m.stm.info/fr/horaires/arrets/61551/bus,1,"106,112,406",0,20S,POINT (293008.5012908244 5031496.94456504)
8757,61553,61553,Villeray / 20e Avenue,http://m.stm.info/fr/horaires/arrets/61553/bus,1,99,0,20S,POINT (297126.2040285445 5047489.59228298)
8758,61554,61554,Marc-Cantin / Fernand-Seguin,http://m.stm.info/fr/horaires/arrets/61554/bus,2,74,0,20S,POINT (301420.0182451634 5037861.753140884)
8759,61555,61555,Marc-Cantin / Studios Mel's,http://m.stm.info/fr/horaires/arrets/61555/bus,2,74,0,20S,POINT (301329.0300378514 5037596.53528472)
8760,61556,61556,Stade de soccer de Montréal (Papineau / Lecocq),http://m.stm.info/fr/horaires/arrets/61556/bus,1,"45,54,359",0,20S,POINT (294001.6337744425 5046892.975770895)
8761,61558,61558,Centre univ. de santé McGill (Décarie/CUSM),http://m.stm.info/fr/horaires/arrets/61558/bus,1,77,0,20S,POINT (296728.2805862895 5036873.303831076)
8762,61559,61559,Centre universitaire de santé McGill (CUSM),http://m.stm.info/fr/horaires/arrets/61559/bus,1,77,0,20S,POINT (296828.4846476829 5037030.758362466)
8763,61561,61561,Station Lionel-Groulx (Saint-Jacques / Atwater),http://m.stm.info/fr/horaires/arrets/61561/bus,1,77,0,20S,POINT (298588.1157072597 5038160.299319966)
8764,61562,61562,Gaétan-Laberge / Gilberte-Dubé,http://m.stm.info/fr/horaires/arrets/61562/bus,1,12,0,20S,POINT (299926.1672421017 5036695.647029405)
8765,61563,61563,Gaétan-Laberge / Rhéaume,http://m.stm.info/fr/horaires/arrets/61563/bus,1,12,0,20S,POINT (299877.4094229696 5036439.197231768)
8766,61564,61564,Station de l'Église,http://m.stm.info/fr/horaires/arrets/61564/bus,1,37,0,20S,POINT (299615.4620120598 5035876.424132009)
8767,61566,61566,Gaétan-Laberge / de l'Église,http://m.stm.info/fr/horaires/arrets/61566/bus,1,12,0,20S,POINT (299914.9969687195 5035905.077961107)
8768,61567,61567,Hôpital de Verdun (G.-Laberge / Hickson),http://m.stm.info/fr/horaires/arrets/61567/bus,1,12,0,20S,POINT (299895.7767106247 5036127.68591447)
8769,61568,61568,Stade Ronald-Piché (Gaétan-Laberge / No 3750),http://m.stm.info/fr/horaires/arrets/61568/bus,1,12,0,20S,POINT (299927.7363666093 5036299.023261441)
8770,61569,61569,Gaétan-Laberge / Rhéaume,http://m.stm.info/fr/horaires/arrets/61569/bus,1,12,0,20S,POINT (299898.1169754118 5036421.178007628)
8771,61570,61570,Gaétan-Laberge / Gilberte-Dubé,http://m.stm.info/fr/horaires/arrets/61570/bus,1,12,0,20S,POINT (299942.4230860202 5036685.299361041)
8772,61571,61571,Stade Ronald-Piché (Gaétan-Laberge / No 3750),http://m.stm.info/fr/horaires/arrets/61571/bus,1,12,0,20S,POINT (299908.9099834015 5036222.913942371)
8773,61572,61572,Hôpital de Verdun (G.-Laberge / Hickson),http://m.stm.info/fr/horaires/arrets/61572/bus,1,12,0,20S,POINT (299875.1161798395 5036107.14305249)
8774,61573,61573,Saint-Louis / Gohier,http://m.stm.info/fr/horaires/arrets/61573/bus,2,100,0,20S,POINT (291259.7119562618 5040831.182709133)
8775,61578,61578,Fairview / Brunswick,http://m.stm.info/fr/horaires/arrets/61578/bus,2,217,0,20S,POINT (278415.0069093748 5035916.547393553)
8776,61579,61579,Rosemont / Chambord,http://m.stm.info/fr/horaires/arrets/61579/bus,1,"25,197",0,20S,POINT (297553.2944715671 5044147.800832384)
8777,61581,61581,Gare Pointe-aux-Trembles,http://m.stm.info/fr/horaires/arrets/61581/bus,1,"86,186,430,486",0,20S,POINT (304569.318241075 5059543.027518851)
8778,61582,61582,Gare Pointe-aux-Trembles,http://m.stm.info/fr/horaires/arrets/61582/bus,1,"86,186,430,486",0,20S,POINT (304527.0819956744 5059295.867546206)
8779,61583,61583,Pie-IX / Ontario,http://m.stm.info/fr/horaires/arrets/61583/bus,1,355,0,20S,POINT (301559.0274728474 5045596.158944085)
8780,61584,61584,Saint-Rémi / Cabot,http://m.stm.info/fr/horaires/arrets/61584/bus,1,78,0,20S,POINT (297958.080342415 5036116.605402257)
8781,61585,61585,Saint-Rémi / Cabot,http://m.stm.info/fr/horaires/arrets/61585/bus,1,78,0,20S,POINT (297972.7737367699 5036109.254853407)
8782,61586,61586,des Sciences / Ray-Lawson,http://m.stm.info/fr/horaires/arrets/61586/bus,1,39,0,20S,POINT (300085.7207366126 5052950.373390893)
8783,61587,61587,Maurice-Duplessis / Lacordaire,http://m.stm.info/fr/horaires/arrets/61587/bus,1,49,0,20S,POINT (295046.2205184143 5052451.771706662)
8784,61588,61588,Viau / Hochelaga,http://m.stm.info/fr/horaires/arrets/61588/bus,1,"34,125,353",0,20S,POINT (301519.6903451241 5046818.84877142)
8785,61589,61589,Viau / de Rouen,http://m.stm.info/fr/horaires/arrets/61589/bus,1,"34,125,353",0,20S,POINT (301742.5166705269 5046715.272488974)
8786,61590,61590,Viau / Ontario,http://m.stm.info/fr/horaires/arrets/61590/bus,1,"34,125,353",0,20S,POINT (302014.9130748612 5046588.122020994)
8787,61591,61591,Viau / La Fontaine,http://m.stm.info/fr/horaires/arrets/61591/bus,1,"34,353",0,20S,POINT (302179.6830175996 5046510.925605788)
8788,61592,61592,Viau / Adam,http://m.stm.info/fr/horaires/arrets/61592/bus,1,"34,353",0,20S,POINT (302328.2995495654 5046441.519099368)
8789,61593,61593,Viau / Sainte-Catherine,http://m.stm.info/fr/horaires/arrets/61593/bus,1,"34,353",0,20S,POINT (302461.4640109734 5046379.345428863)
8790,61594,61594,Upper-Lachine / Harvard,http://m.stm.info/fr/horaires/arrets/61594/bus,1,"90,104",0,20S,POINT (296176.1621396281 5036514.976057498)
8791,61595,61595,Papineau / Lecocq,http://m.stm.info/fr/horaires/arrets/61595/bus,1,"45,54,359",0,20S,POINT (294013.2026356659 5046856.504555133)
8792,61601,61601,Transcanadienne / No 18101,http://m.stm.info/fr/horaires/arrets/61601/bus,2,219,0,20S,POINT (275690.7992804787 5034127.680096841)
8793,61603,61603,Upper-Lachine / Oxford,http://m.stm.info/fr/horaires/arrets/61603/bus,1,"90,104",0,20S,POINT (296265.9009574413 5036609.64747486)
8794,61604,61604,Angrignon / Saint-Patrick,http://m.stm.info/fr/horaires/arrets/61604/bus,1,109,0,20S,POINT (295126.0155325692 5034582.733252782)
8795,61605,61605,Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61605/bus,1,48,0,20S,POINT (301804.9955028605 5058005.428574193)
8796,61606,61606,Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61606/bus,1,"48,428,449",0,20S,POINT (301820.2615018864 5057989.751427894)
8797,61611,61611,Station Berri-UQAM (1621 rue Berri),http://m.stm.info/fr/horaires/arrets/61611/bus,1,747,0,20S,POINT (299929.415757017 5041788.971414656)
8798,61617,61617,William-Tremblay / André-Laurendeau,http://m.stm.info/fr/horaires/arrets/61617/bus,1,25,0,20S,POINT (299794.8821024221 5044826.734339809)
8799,61618,61618,Sherbrooke / Préfontaine,http://m.stm.info/fr/horaires/arrets/61618/bus,1,25,0,20S,POINT (300307.0745209787 5044824.012536353)
8800,61619,61619,Station Préfontaine (Édicule Sud),http://m.stm.info/fr/horaires/arrets/61619/bus,1,25,0,20S,POINT (300560.2195945318 5044673.364399333)
8801,61620,61620,Hochelaga / Dézéry,http://m.stm.info/fr/horaires/arrets/61620/bus,1,25,0,20S,POINT (300599.1702686832 5044764.021326505)
8802,61621,61621,Saint-Germain / Sherbrooke,http://m.stm.info/fr/horaires/arrets/61621/bus,1,25,0,20S,POINT (300393.4614914718 5044962.198608651)
8803,61624,61624,de Louisbourg / Ranger,http://m.stm.info/fr/horaires/arrets/61624/bus,1,171,0,20S,POINT (288361.8851327637 5042836.80351464)
8804,61625,61625,Boucle Thimens,http://m.stm.info/fr/horaires/arrets/61625/bus,1,171,0,20S,POINT (288559.7624815991 5040214.253089117)
8805,61626,61626,YUL Aéroport Montréal-Trudeau,http://m.stm.info/fr/horaires/arrets/61626/bus,2,"209,378",0,20S,POINT (285121.210859431 5035243.861365929)
8806,61627,61627,Jarry / de Bordeaux,http://m.stm.info/fr/horaires/arrets/61627/bus,1,193,0,20S,POINT (295632.6379806302 5046143.570816864)
8807,61629,61629,Gare Bois-Franc (Laurentien/No 11800),http://m.stm.info/fr/horaires/arrets/61629/bus,1,171,0,20S,POINT (288397.3354722363 5042652.121022252)
8808,61630,61630,Cavendish / des Outardes,http://m.stm.info/fr/horaires/arrets/61630/bus,1,171,0,20S,POINT (287702.6686953859 5041261.274978887)
8809,61631,61631,Cavendish / Ernest-Hemingway,http://m.stm.info/fr/horaires/arrets/61631/bus,1,171,0,20S,POINT (287919.8675014052 5040935.071938238)
8810,61632,61632,Cavendish / Poirier,http://m.stm.info/fr/horaires/arrets/61632/bus,1,171,0,20S,POINT (288259.5262934241 5040633.335076875)
8811,61633,61633,Cavendish / Poirier,http://m.stm.info/fr/horaires/arrets/61633/bus,1,171,0,20S,POINT (288188.8973006682 5040726.649640884)
8812,61634,61634,Cavendish / Ernest-Hemingway,http://m.stm.info/fr/horaires/arrets/61634/bus,1,171,0,20S,POINT (287965.3971937701 5040925.503478787)
8813,61635,61635,Cavendish / des Outardes,http://m.stm.info/fr/horaires/arrets/61635/bus,1,171,0,20S,POINT (287723.3003628497 5041233.99159456)
8814,61638,61638,Maurice-Duplessis / Saint-Jean-Baptiste,http://m.stm.info/fr/horaires/arrets/61638/bus,1,"48,81",0,20S,POINT (301577.3925439038 5057739.710340166)
8815,61640,61640,Notre-Dame / Gadbois,http://m.stm.info/fr/horaires/arrets/61640/bus,2,"36,37",0,20S,POINT (297222.4173598771 5036467.175157836)
8816,61641,61641,École James-Lyng (Notre-Dame / de Carillon),http://m.stm.info/fr/horaires/arrets/61641/bus,2,"36,37",0,20S,POINT (297236.2089943099 5036491.60713828)
8817,61643,61643,Couture / Léonard,http://m.stm.info/fr/horaires/arrets/61643/bus,1,39,0,20S,POINT (297049.2280796525 5051576.243108683)
8818,61644,61644,Couture / Léonard,http://m.stm.info/fr/horaires/arrets/61644/bus,1,39,0,20S,POINT (297091.881353354 5051626.422354246)
8819,61647,61647,Gare du Canal (Saint-Joseph / Victoria),http://m.stm.info/fr/horaires/arrets/61647/bus,1,"90,191,195,356,491",0,20S,POINT (292562.2220583956 5033196.077401892)
8820,61648,61648,Gare du Canal (Saint-Joseph / Victoria),http://m.stm.info/fr/horaires/arrets/61648/bus,1,"90,191,195,356,491",0,20S,POINT (292567.1018091093 5033211.070414524)
8821,61651,61651,Station LaSalle (Caisse / de Rushbrooke),http://m.stm.info/fr/horaires/arrets/61651/bus,1,"21,58,71",0,20S,POINT (299638.0786573778 5036753.220103256)
8822,61652,61652,Saint-Martin / Vanier,http://m.stm.info/fr/horaires/arrets/61652/bus,2,439,0,20S,POINT (292080.5180833121 5052567.45587882)
8823,61653,61653,Station Rosemont,http://m.stm.info/fr/horaires/arrets/61653/bus,1,"13,25,31,197",0,20S,POINT (297184.3236268955 5043478.561159713)
8824,61654,61654,Station Côte-Vertu,http://m.stm.info/fr/horaires/arrets/61654/bus,1,"64,170",0,20S,POINT (290458.0362842606 5041603.769546433)
8825,61655,61655,Atwater / Saint-Jacques,http://m.stm.info/fr/horaires/arrets/61655/bus,1,108,0,20S,POINT (298558.4072148745 5038236.341842577)
8826,61656,61656,De Maisonneuve / Atateken,http://m.stm.info/fr/horaires/arrets/61656/bus,1,15,0,20S,POINT (300227.1872269287 5042037.791513522)
8827,61657,61657,du Beaver Hall / Viger,http://m.stm.info/fr/horaires/arrets/61657/bus,1,36,0,20S,POINT (299845.6806534978 5040228.428859998)
8828,61659,61659,Saint-Antoine / Robert-Bourassa,http://m.stm.info/fr/horaires/arrets/61659/bus,1,36,0,20S,POINT (299808.4156979711 5039947.964955314)
8829,61660,61660,Terminus Angrignon,http://m.stm.info/fr/horaires/arrets/61660/bus,1,36,0,20S,POINT (296762.9192209889 5034059.785931136)
8830,61661,61661,Kieran / Douglas-B.-Floreani,http://m.stm.info/fr/horaires/arrets/61661/bus,2,220,0,20S,POINT (284285.1290885627 5039646.882688135)
8831,61662,61662,Station Angrignon (des Trinitaires / Lamont),http://m.stm.info/fr/horaires/arrets/61662/bus,2,495,0,20S,POINT (296829.1991713066 5034078.593611224)
8832,61663,61663,Côte-Sainte-Catherine / du Mont-Royal,http://m.stm.info/fr/horaires/arrets/61663/bus,1,711,0,20S,POINT (297698.1694236374 5041803.657985364)
8833,61664,61664,Saint-Joseph / du Parc,http://m.stm.info/fr/horaires/arrets/61664/bus,1,711,0,20S,POINT (297452.7870327058 5042152.447125911)
8834,61665,61665,Station Mont-Royal (Berri / du Mont-Royal),http://m.stm.info/fr/horaires/arrets/61665/bus,1,711,0,20S,POINT (298441.8143061452 5042750.585031258)
8835,61666,61666,Station Snowdon (Queen-Mary / Circle),http://m.stm.info/fr/horaires/arrets/61666/bus,1,711,0,20S,POINT (294835.4707892542 5038402.505867877)
8836,61667,61667,Saint-Joseph / Jeanne-Mance,http://m.stm.info/fr/horaires/arrets/61667/bus,1,711,0,20S,POINT (297444.2214504342 5042176.350320211)
8837,61668,61668,Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61668/bus,2,81,0,20S,POINT (301837.0030079952 5057963.182524435)
8838,61669,61669,Carrefour giratoire / René-Lévesque,http://m.stm.info/fr/horaires/arrets/61669/bus,1,178,0,20S,POINT (301281.4384995443 5036236.331475713)
8839,61670,61670,de l'Île-des-Soeurs / de la Grande-Allée,http://m.stm.info/fr/horaires/arrets/61670/bus,1,178,0,20S,POINT (301218.7250399484 5035963.098760671)
8840,61671,61671,René-Lévesque / Levert,http://m.stm.info/fr/horaires/arrets/61671/bus,1,178,0,20S,POINT (301999.0872989751 5036485.568263373)
8841,61672,61672,du Commerce / Levert,http://m.stm.info/fr/horaires/arrets/61672/bus,1,178,0,20S,POINT (301790.2821743469 5036429.544222451)
8842,61673,61673,du Commerce / Levert,http://m.stm.info/fr/horaires/arrets/61673/bus,1,178,0,20S,POINT (301743.0119429685 5036506.913404152)
8843,61674,61674,du Commerce / No 40,http://m.stm.info/fr/horaires/arrets/61674/bus,1,178,0,20S,POINT (301336.3743493484 5036453.337507376)
8844,61675,61675,Marguerite-Bourgeoys / des Passereaux,http://m.stm.info/fr/horaires/arrets/61675/bus,1,178,0,20S,POINT (301030.6359978248 5035674.715938872)
8845,61676,61676,de l'Île-des-Soeurs / Parc de la Fontaine,http://m.stm.info/fr/horaires/arrets/61676/bus,1,178,0,20S,POINT (301242.7142620015 5035930.635250319)
8846,61677,61677,de l'Île-des-Soeurs / École des Marguerite,http://m.stm.info/fr/horaires/arrets/61677/bus,1,178,0,20S,POINT (301297.9867085596 5036042.845272571)
8847,61679,61679,de l'Assomption / No 5105,http://m.stm.info/fr/horaires/arrets/61679/bus,2,131,0,20S,POINT (300477.7163780869 5048013.592116072)
8848,61680,61680,de l'Assomption / No 5150,http://m.stm.info/fr/horaires/arrets/61680/bus,2,131,0,20S,POINT (300447.8175319726 5048005.722460009)
8849,61681,61681,Jean-Bourdon / Louis-Jadon,http://m.stm.info/fr/horaires/arrets/61681/bus,1,170,0,20S,POINT (286825.5862620583 5042839.128674178)
8850,61682,61682,Jean-Bourdon / de Beauséjour,http://m.stm.info/fr/horaires/arrets/61682/bus,1,170,0,20S,POINT (286656.2197341733 5042673.251965571)
8851,61683,61683,Stuart-Graham / Rodolphe-Pagé,http://m.stm.info/fr/horaires/arrets/61683/bus,2,204,0,20S,POINT (284604.0837497624 5034635.727237817)
8852,61684,61684,Stuart-Graham / Rodolphe-Pagé,http://m.stm.info/fr/horaires/arrets/61684/bus,2,204,0,20S,POINT (284593.5201025264 5034634.427605352)
8853,61685,61685,Stuart-Graham / Rodolphe-Pagé,http://m.stm.info/fr/horaires/arrets/61685/bus,2,204,0,20S,POINT (284608.8736464306 5034617.15304424)
8854,61688,61688,Stuart-Graham / Rodolphe-Pagé,http://m.stm.info/fr/horaires/arrets/61688/bus,2,204,0,20S,POINT (284597.5249354987 5034614.966880733)
8855,61690,61690,Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61690/bus,2,449,0,20S,POINT (301819.8853471103 5058017.97954775)
8856,61691,61691,Gare Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/61691/bus,1,428,0,20S,POINT (301834.3082114709 5058031.864382387)
8857,61692,61692,Station Cadillac (Sherbrooke / De Cadillac),http://m.stm.info/fr/horaires/arrets/61692/bus,1,"185,364",0,20S,POINT (301180.1847123055 5048576.252131378)
8858,61693,61693,Woodland / de Verdun,http://m.stm.info/fr/horaires/arrets/61693/bus,1,350,0,20S,POINT (299110.8049843899 5034729.557632536)
8859,61694,61694,de la Montagne / des Canadiens-de-Montréal,http://m.stm.info/fr/horaires/arrets/61694/bus,1,178,0,20S,POINT (299277.7305574712 5039547.895105633)
8860,61695,61695,Beurling / Rolland,http://m.stm.info/fr/horaires/arrets/61695/bus,1,112,0,20S,POINT (298204.7752983776 5034007.544813436)
8861,61696,61696,Henri-Duhamel / de Verdun,http://m.stm.info/fr/horaires/arrets/61696/bus,2,350,0,20S,POINT (299316.7961282316 5036936.634395043)
8862,61697,61697,Saint-Joseph / Molson,http://m.stm.info/fr/horaires/arrets/61697/bus,1,27,0,20S,POINT (299138.7143474404 5044768.281859802)
8863,61698,61698,Masson / Molson,http://m.stm.info/fr/horaires/arrets/61698/bus,1,"47,357",0,20S,POINT (298781.0655852546 5044939.646271715)
8864,61699,61699,Salley / Tittley,http://m.stm.info/fr/horaires/arrets/61699/bus,1,112,0,20S,POINT (294817.8858447015 5031605.944554039)
8865,61701,61701,Pie-IX / Ontario,http://m.stm.info/fr/horaires/arrets/61701/bus,1,355,0,20S,POINT (301545.5360224255 5045627.949530302)
8866,61707,61707,Sauvé / Papineau,http://m.stm.info/fr/horaires/arrets/61707/bus,1,41,0,20S,POINT (293289.5241243793 5047359.220283263)
8867,61708,61708,32e Avenue / Joseph-Dubreuil,http://m.stm.info/fr/horaires/arrets/61708/bus,1,196,0,20S,POINT (288228.2905509522 5036137.950006908)
8868,61710,61710,32e Avenue / No 2111,http://m.stm.info/fr/horaires/arrets/61710/bus,1,196,0,20S,POINT (288429.5361422653 5035912.716826987)
8869,61711,61711,Dollard / No 2695,http://m.stm.info/fr/horaires/arrets/61711/bus,1,195,0,20S,POINT (293627.5176808651 5033131.751695425)
8870,61718,61718,6e Rue / 70e Avenue,http://m.stm.info/fr/horaires/arrets/61718/bus,1,448,0,20S,POINT (300567.6718373093 5057177.755161448)
8871,61719,61719,Station Laurier (Saint-Joseph / Rivard),http://m.stm.info/fr/horaires/arrets/61719/bus,1,"427,711",0,20S,POINT (297991.5090284601 5042998.546540577)
8872,61721,61721,Gare Saint-Léonard-Montréal-Nord,http://m.stm.info/fr/horaires/arrets/61721/bus,1,33,0,20S,POINT (295828.6245845289 5051331.826929845)
8873,61723,61723,Papineau / Charland,http://m.stm.info/fr/horaires/arrets/61723/bus,1,"45,359",0,20S,POINT (293513.5966041629 5047166.442904888)
8874,61724,61724,Sherbrooke / 81e Avenue,http://m.stm.info/fr/horaires/arrets/61724/bus,2,86,0,20S,POINT (304945.1041976117 5061090.343696514)
8875,61725,61725,Sainte-Anne / Perrault,http://m.stm.info/fr/horaires/arrets/61725/bus,2,212,0,20S,POINT (269942.4710383038 5029292.205273633)
8876,61726,61726,Ontario / Saint-Dominique,http://m.stm.info/fr/horaires/arrets/61726/bus,1,125,0,20S,POINT (299611.2292993745 5041352.26023984)
8877,61727,61727,Henri-Bourassa / No 5600,http://m.stm.info/fr/horaires/arrets/61727/bus,1,"171,215",0,20S,POINT (287969.7148608931 5042010.80187278)
8878,61728,61728,Gare Pointe-aux-Trembles,http://m.stm.info/fr/horaires/arrets/61728/bus,1,40,0,20S,POINT (304371.0370388078 5059417.456739823)
8879,61729,61729,Prince-Arthur / 43e Avenue,http://m.stm.info/fr/horaires/arrets/61729/bus,1,40,0,20S,POINT (303955.5015907479 5058467.638848595)
8880,61730,61730,Saint-Jean-Baptiste / Industriel,http://m.stm.info/fr/horaires/arrets/61730/bus,2,"40,81",0,20S,POINT (303344.9873956206 5056083.938241012)
